Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Diet (run),Diet,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,rel_to_oxygen,ReleaseDate,create_date,version,samp_collect_device,Sample Name,source_material_id,SRA Study,StudyID (run),studyid,Acetate (run),Butyrate (run),Propionate (run)
SRR16937041,AMPLICON,463,15856073,PRJNA780023,SAMN23100899,Metagenome or environmental,10815579,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129239,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_155,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:27:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_155,DC_01_155,SRP345891,POT 021,POT 021,68.89,14.4,14.02
SRR16937042,AMPLICON,463,14117327,PRJNA780023,SAMN23100898,Metagenome or environmental,9543159,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129238,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_007,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:27:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_007,DC_01_007,SRP345891,POT 021,POT 021,74.2,11,15.48
SRR16937043,AMPLICON,463,24583401,PRJNA780023,SAMN23100897,Metagenome or environmental,16609566,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129237,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_170,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_170,DC_01_170,SRP345891,POT 020,POT 020,92.63,20.06,14.83
SRR16937044,AMPLICON,463,22897001,PRJNA780023,SAMN23100896,Metagenome or environmental,15323466,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129236,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_156,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:27:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_156,DC_01_156,SRP345891,POT 020,POT 020,50.57,9.31,23.59
SRR16937045,AMPLICON,463,21910442,PRJNA780023,SAMN23100895,Metagenome or environmental,14615507,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129235,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_153,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_153,DC_01_153,SRP345891,POT 020,POT 020,88.31,12.66,21.94
SRR16937046,AMPLICON,463,26330788,PRJNA780023,SAMN23100894,Metagenome or environmental,18343708,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129234,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_135,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_135,DC_01_135,SRP345891,POT 020,POT 020,67.05,7.29,16.45
SRR16937047,AMPLICON,463,27097849,PRJNA780023,SAMN23100813,Metagenome or environmental,18264314,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129233,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_006,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_006,DC_01_006,SRP345891,POT 003,POT 003,80.2,16.5,13.5
SRR16937048,AMPLICON,463,14406950,PRJNA780023,SAMN23100893,Metagenome or environmental,9656026,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129232,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_023,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_023,DC_01_023,SRP345891,POT 020,POT 020,90.87,12.37,16.59
SRR16937049,AMPLICON,463,13807695,PRJNA780023,SAMN23100892,Metagenome or environmental,9164961,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129231,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_165,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_165,DC_01_165,SRP345891,POT 019,POT 019,62.88,11.84,12.89
SRR16937050,AMPLICON,463,18622107,PRJNA780023,SAMN23100891,Metagenome or environmental,12420089,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129230,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_162,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_162,DC_01_162,SRP345891,POT 019,POT 019,88.64,11.7,18.75
SRR16937051,AMPLICON,463,11683832,PRJNA780023,SAMN23100890,Metagenome or environmental,7805565,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129229,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_146,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_146,DC_01_146,SRP345891,POT 019,POT 019,89.68,7.63,20.36
SRR16937052,AMPLICON,463,14586236,PRJNA780023,SAMN23100889,Metagenome or environmental,9923142,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129228,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_138,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_138,DC_01_138,SRP345891,POT 019,POT 019,62.87,9.22,8.03
SRR16937053,AMPLICON,463,16033765,PRJNA780023,SAMN23100888,Metagenome or environmental,10891195,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129227,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_114,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_114,DC_01_114,SRP345891,POT 019,POT 019,104,14.05,13.5
SRR16937054,AMPLICON,463,8545439,PRJNA780023,SAMN23100887,Metagenome or environmental,5949753,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129226,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_179,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_179,DC_01_179,SRP345891,POT 018,POT 018,72.11,24.72,16.21
SRR16937055,AMPLICON,463,23340657,PRJNA780023,SAMN23100886,Metagenome or environmental,15786742,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129225,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_178,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_178,DC_01_178,SRP345891,POT 018,POT 018,66.99,9.31,9.04
SRR16937056,AMPLICON,463,10944755,PRJNA780023,SAMN23100885,Metagenome or environmental,7341153,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129224,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_154,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_154,DC_01_154,SRP345891,POT 018,POT 018,83.4,20.86,12.15
SRR16937057,AMPLICON,463,43507646,PRJNA780023,SAMN23100884,Metagenome or environmental,27319925,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129223,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_064,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_064,DC_005_064,SRP345891,POT 018,POT 018,84.45,23.77,9.77
SRR16937058,AMPLICON,463,21809393,PRJNA780023,SAMN23100812,Metagenome or environmental,14809602,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129222,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_110,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_110,DC_01_110,SRP345891,POT 002,POT 002,64.61,17.07,43.05
SRR16937059,AMPLICON,463,37837337,PRJNA780023,SAMN23100883,Metagenome or environmental,23674445,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129221,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_013,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_013,DC_005_013,SRP345891,POT 018,POT 018,99.55,19.86,14.11
SRR16937060,AMPLICON,463,24366369,PRJNA780023,SAMN23100882,Metagenome or environmental,16191195,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129220,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_184,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_184,DC_01_184,SRP345891,POT 017,POT 017,59.36,11.55,10.81
SRR16937061,AMPLICON,463,22730949,PRJNA780023,SAMN23100881,Metagenome or environmental,15018470,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129219,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_168,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_168,DC_01_168,SRP345891,POT 017,POT 017,24.59,5.39,6
SRR16937062,AMPLICON,463,16634917,PRJNA780023,SAMN23100880,Metagenome or environmental,11087473,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129218,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_150,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_150,DC_01_150,SRP345891,POT 017,POT 017,103.8,14.03,16.04
SRR16937063,AMPLICON,463,21492616,PRJNA780023,SAMN23100879,Metagenome or environmental,14613710,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129217,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_144,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_144,DC_01_144,SRP345891,POT 017,POT 017,60.28,7.22,9.96
SRR16937064,AMPLICON,463,29551618,PRJNA780023,SAMN23100878,Metagenome or environmental,20221704,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129216,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_133,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_133,DC_01_133,SRP345891,POT 017,POT 017,49.71,10.34,9.12
SRR16937065,AMPLICON,463,12024778,PRJNA780023,SAMN23100877,Metagenome or environmental,8007221,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129215,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_163,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_163,DC_01_163,SRP345891,POT 016,POT 016,72.08,10.95,10
SRR16937066,AMPLICON,463,29117894,PRJNA780023,SAMN23100876,Metagenome or environmental,19536159,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129214,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_157,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_157,DC_01_157,SRP345891,POT 016,POT 016,127.09,18.21,25.17
SRR16937067,AMPLICON,463,18096000,PRJNA780023,SAMN23100875,Metagenome or environmental,11988143,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129213,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_148,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_148,DC_01_148,SRP345891,POT 016,POT 016,48.1,1.26,7.86
SRR16937068,AMPLICON,463,25470234,PRJNA780023,SAMN23100874,Metagenome or environmental,17056987,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129212,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_132,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_132,DC_01_132,SRP345891,POT 016,POT 016,64.33,8.44,7.76
SRR16937069,AMPLICON,463,35876717,PRJNA780023,SAMN23100811,Metagenome or environmental,25069140,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129211,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_097,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_097,DC_01_097,SRP345891,POT 002,POT 002,53.86,11.1,17.27
SRR16937070,AMPLICON,463,26357274,PRJNA780023,SAMN23100873,Metagenome or environmental,17579946,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129210,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_009,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_009,DC_01_009,SRP345891,POT 016,POT 016,113.38,17.28,10.61
SRR16937071,AMPLICON,463,12261176,PRJNA780023,SAMN23100872,Metagenome or environmental,8291773,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129209,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_173,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_173,DC_01_173,SRP345891,POT 015,POT 015,92.04,34.67,29.9
SRR16937072,AMPLICON,463,18783151,PRJNA780023,SAMN23100871,Metagenome or environmental,13137229,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129208,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_169,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_169,DC_01_169,SRP345891,POT 015,POT 015,43.55,7.37,7.84
SRR16937073,AMPLICON,463,23979894,PRJNA780023,SAMN23100870,Metagenome or environmental,16419899,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129207,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_106,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_106,DC_01_106,SRP345891,POT 015,POT 015,42.25,7.39,7.41
SRR16937074,AMPLICON,463,31393641,PRJNA780023,SAMN23100869,Metagenome or environmental,20651579,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129206,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_025,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_025,DC_01_025,SRP345891,POT 015,POT 015,73.89,19.66,13.5
SRR16937076,AMPLICON,463,27842761,PRJNA780023,SAMN23100867,Metagenome or environmental,18865540,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129204,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_121,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_121,DC_01_121,SRP345891,POT 014,POT 014,103.92,30.82,20.91
SRR16937077,AMPLICON,463,23157839,PRJNA780023,SAMN23100866,Metagenome or environmental,15177786,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129203,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_113,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_113,DC_01_113,SRP345891,POT 014,POT 014,68.97,14.11,10.73
SRR16937078,AMPLICON,463,22458971,PRJNA780023,SAMN23100865,Metagenome or environmental,15012502,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",BL,BL,SRX13129202,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_100,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_100,DC_01_100,SRP345891,POT 014,POT 014,81.4,17.61,19.64
SRR16937079,AMPLICON,463,14117552,PRJNA780023,SAMN23100864,Metagenome or environmental,9457970,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129201,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_024,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_024,DC_01_024,SRP345891,POT 014,POT 014,65.6,26.1,21.3
SRR16937080,AMPLICON,463,21542664,PRJNA780023,SAMN23100810,Metagenome or environmental,14292100,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Pot,Pot,SRX13129200,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_035,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_035,DC_01_035,SRP345891,POT 002,POT 002,54.5,12.5,21.5
SRR16937081,AMPLICON,463,14069545,PRJNA780023,SAMN23100863,Metagenome or environmental,9441352,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129199,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_01_010,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_01_010,DC_01_010,SRP345891,POT 014,POT 014,112.6,29.1,22.2
SRR16937125,AMPLICON,463,57560836,PRJNA780023,SAMN23101046,Metagenome or environmental,36381343,PENN STATE UNIVERSITY,2018,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",Ref,Ref,SRX13129155,USA,North America,USA:State College,Homo sapiens,Illumina MiSeq,fecal sample,40.7934 N 77.8600 W,DC_005_035,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,anaerobe,2022-07-13T00:00:00Z,2021-11-12T19:28:00Z,1,Zymo Research DNA/RNA shield Fecal Collection Tube,DC_005_035,DC_005_035,SRP345891,POT 050,POT 050,76.75,10.54,12.87
