"X"	"SRR2467276"	"SRR2467277"	"SRR2467280"	"SRR2467281"	"SRR2467283"	"SRR2467284"	"SRR2467286"	"SRR2467287"	"SRR2467291"	"SRR2467294"	"SRR2467295"	"SRR2467296"	"SRR2467298"	"SRR2467299"	"SRR2467301"	"SRR2467302"	"SRR2467304"	"SRR2467305"	"SRR2467307"	"SRR2467308"	"SRR2467310"	"SRR2467311"	"SRR2467313"	"SRR2467314"	"SRR2467316"	"SRR2467317"	"SRR2467319"	"SRR2467320"	"SRR2467321"	"SRR2467323"	"SRR2467325"	"SRR2467326"	"SRR2467327"	"SRR2467329"	"SRR2467331"	"SRR2467332"	"SRR2467334"	"SRR2467335"	"SRR2467336"	"SRR2467338"
"MJ006-1-barcode39-umi233032bins-ubs-3"	0	0	0	0	0	0	0.361607604091332	0	0	0	0	0	0	0	0	0	0	0	0.287156282631396	0.384186392365845	0	0	0	0	0	0	0.104680723792433	0.129858886676478	0	0	0	0	0	0	0.140274314214464	0	0.129238254523339	0	0.200932325992606	0.130500978757341
"MJ006-1-barcode39-umi82754bins-ubs-5"	0.493145280599665	1.61634644708753	0	0	0.633348687240903	0.390854016025015	0	0.331416317379862	0	0	0	0	0	0	1.74745163303516	0.940214614205416	0	0	0	0	0	0	0	0	0	0	0.28413339315089	0	0	0	0	0	0	0.0901781017509581	0	0	0	0	0.72335637357338	0.703255274414558
"MJ006-1-barcode40-umi138736bins-ubs-3"	0	0	0	0	0	0.175884307211257	0	0	0.240805604203152	0.175019888623707	0	0	2.05794435502414	2.30656322080101	2.61077595173705	3.26009197751661	0	0	0	0	0	0	0	0	0.269960732984293	0.670926517571885	0.0149543891132047	0	0	0.138773244518457	0.0203155684973251	0	0	0	0	0	0	0	0.0642983443176338	0.23200174001305
"MJ006-1-barcode42-umi141606bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.211916211590187	0.120270145249329	0.304733527459877	0.161812297734628	0	0	0	0	0.235669758248442	0.149618080163792	0	0
"MJ006-1-barcode42-umi83447bins-ubs-5"	0.128217772955913	0	0	0	0.667894979272225	0.683994528043776	0	0	0	0.159108989657916	0	0	0.241434812600598	0.419375131054728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146711223408591	0.101767045980202	0	0	0	0	0	0	0.288885510110993	0	0	0
"MJ006-1-barcode43-umi114724bins-ubs-4"	0	0	0	0	0	0	0	0	0.164185639229422	0.175019888623707	0	0.131282820705176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225997506234414	0	0	0	0	0
"MJ006-1-barcode43-umi123254bins-ubs-4"	0	0	0	0	0.575771533855366	1.05530584326754	0	0.253436007408129	0.131348511383538	0	0	0	0	0	0	0	0	0	0.339366515837104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397443890274314	0.39019362438342	0	0	0	0
"MJ006-1-barcode43-umi137386bins-ubs-3"	0	0	0	0	0.138185168125288	0.0781708032050029	0	0	0	0	0	0	0	0	0	0	0.215827338129496	0.0569692366122294	0	0	0	0	0.0262536098713573	0.0621069792717957	0.0490837696335078	0	0	0	0	0	0.115121554818176	0.077388490220909	0.0950014615609471	0.097692943563538	0.116895261845387	0.0294485754251638	0	0	0	0
"MJ006-1-barcode43-umi152077bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207667731629393	0	0	0.30972369386258	0	0	0	0	0	0	0	0	0.141743444365698	0.257193377270535	0
"MJ006-1-barcode45-umi102981bins-ubs-4"	0	0	0	0	0	0	0	0.233940929915196	0.361208406304729	0	0	0	0.114968958381237	0.188718808974628	0	0	0	0.113938473224459	0	0.396579501797001	0	0	0	0	0	0	0	0	0	0	0	0	0.306927798889214	0.428345983317051	0	0	0.144442755055496	0	0	0
"MJ006-1-barcode45-umi106049bins-ubs-4"	0.0887661505079396	0.0203314018501576	0	0.0393545848091303	0	0	0	0	0	0	0.351185250219491	0.553263315828957	0	0.0314531348291046	0.0936134803411691	0.0817577925396014	1.11510791366906	2.39270793771363	0	0	0	0	0	0	0.0245418848167539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode45-umi109029bins-ubs-4"	0	0	0.196371797269497	0.0885478158205431	0.034546292031322	0.0683994528043776	0	0	0	0.0636435958631663	0	0	0.31041618762934	0.104843782763682	0.748907842729353	0.347470618293306	0	0	0	0	0	0	0	0	0.302683246073298	1.01437699680511	0	0	0	0	0	0	0	0	0	0	0	0	0.104484809516155	0.282752120640905
"MJ006-1-barcode45-umi133156bins-ubs-4"	0.177532301015879	0.193148317576497	0	0	0	0.0879421536056283	0	0	0.0328371278458844	0	0	0	0	0	0	0	0	0	0	0	0.0279642058165548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466162996302845	0.195751468136011
"MJ006-1-barcode45-umi157411bins-ubs-3"	0.0690403392839531	0.0813256074006303	0	0.0491932310114128	0	0	0	0	0	0.0636435958631663	0	0	0.0459875833524948	0	0.260037445392136	0.316811446090956	0	0	0	0	0.111856823266219	0	0	0	0.0572643979057592	0.0958466453674121	0.0672947510094213	0.18180244134707	0.0815062352269949	0	0.101577842486626	0	0	0	0	0.0220864315688729	0	0	0.0241118791191127	0
"MJ006-1-barcode45-umi72688bins-ubs-6"	0.11835486734392	0.162651214801261	0	0	0	0	0	0	0.142294220665499	0	0	0	0.0689813750287422	0	0	0	0.107913669064748	0	0	0	0	0	0.0700096263236195	0	0.139070680628272	0.103833865814696	0.112157918349035	0.0865725911176522	0.16301247045399	0.101767045980202	0	0	0	0	0	0	0	0	0.0642983443176338	0
"MJ006-1-barcode46-umi100105bins-ubs-4"	0.286024262747806	0.396462336078073	0	0.38370720188902	0	0	0	0.0487376937323326	0	0	0.0195102916788606	0.0375093773443361	0	0	0	0	0	0	0.060911938739993	0	0	0	0	0	0.0736256544502618	0.167731629392971	0	0	0	0.0277546489036914	0.142208979481276	0.126635711270578	0	0	0	0	0	0	0.0642983443176338	0.130500978757341
"MJ006-1-barcode46-umi135319bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	2.60979535525408	2.45334451667016	0.332847930101935	0.183955033214103	0.611510791366906	0	0	0	0	0	0	0	0.220876963350785	0.42332268370607	0	0	0	0	0.230243109636351	0.267342057126776	0	0	0	0	0	0	0	0.56550424128181
"MJ006-1-barcode46-umi141280bins-ubs-3"	0	0	0.130914531512998	0.068870523415978	0	0	0	0	0	0	0	0	0	0	0.239234449760766	0.0919775166070516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778763459064129	0.865344027015618	0	0	0	0	0	0	0	0
"MJ006-1-barcode46-umi153108bins-ubs-3"	0.147943584179899	0.355799532377757	0.27118010099121	0.245966155057064	0	0	0.206632916623618	0.19495077492933	0	0	0	0.131282820705176	0.781788916992412	0.58712518347662	0	0.224833929483904	0.503597122302158	0.151917964299278	0	0	0.316927665920955	0.22809351834252	0	0	0.204515706806283	0.455271565495208	0.0747719455660236	0.251060514241191	0	0	0.209927541139026	0.260306739833967	0	0	0.109102244389027	0	0	0	0	0
"MJ006-1-barcode46-umi163984bins-ubs-3"	0	0	0.551711239947634	0.245966155057064	0	0	0	0	0.273642732049037	0.190930787589499	0	0	0.436882041848701	0.58712518347662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-1-barcode46-umi66793bins-ubs-6"	0	0	0	0	0	0	0	0	0.897548161120841	0.875099443118536	0	0	0	0	0.811316829623466	1.23658661216147	0.260791366906475	0.0569692366122294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203001522511419
"MJ006-1-barcode46-umi73660bins-ubs-6"	0	0.121988411100945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21571072319202	0.368107192814548	0	0	0	0.137751033132749
"MJ006-1-barcode48-umi148200bins-ubs-3"	0	0	0	0	0	0.283369161618136	0	0	0	0.350039777247414	0	0	0.379397562658082	0.241140700356469	0.45766590389016	0.378129790495657	0	0	0	0	0	0	0	0	0.294502617801047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.137751033132749
"MJ006-1-barcode48-umi45926bins-ubs-8"	0.11835486734392	0.203314018501576	0	0.245966155057064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236368082158285	0.508835229901008	0	0	0	0	0	0	0	0	0.176820446873493	0.304502283767128
"MJ006-2-barcode51-umi185356bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0.421980495123781	0	0.125812539316419	0.124817973788225	0	0	0	0	0	0	0	0.350048131618098	0	0	0	1.41318977119785	0.805125097394165	0	0	0	0	0	0	0	0	0	0	0.0642983443176338	0
"MJ006-2-barcode52-umi122509bins-ubs-4"	0	0	0	0	0	0	0	0	0.175131348511384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.374064837905237	0	0.250874258780599	0.425230333097094	0	0
"MJ006-2-barcode52-umi136652bins-ubs-4"	0	0	0	0	0	0.234512409615009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0570233795856301	0	0	0	0	0.0598175564528189	0	0	0	0.142208979481276	0.415083720275784	0	0	0.148067331670823	0.0736214385629095	0	0	0	0
"MJ006-2-barcode52-umi171549bins-ubs-3"	0.759443732123484	0.274473924977127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.143884892086331	0.436764147360425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode53-umi141890bins-ubs-3"	0	0	0	0	0	0	1.12614939559872	0.116970464957598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12270942408377	0.119808306709265	0	0	0	0	0	0	0	0	0	0	0.0532157518625513	0.0551224505866604	0	0
"MJ006-2-barcode53-umi181608bins-ubs-3"	0	0	0.720029923321489	0	0.218793182865039	0.244283760015634	0	0	0	0	0.282899229343479	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343586387434555	0	0.224315836698071	0.536750064929443	1.5160159752221	1.42473864372282	0	0	0	0	0	0.117794301700655	0	0	0	0
"MJ006-2-barcode58-umi112839bins-ubs-5"	0	0	0.121563493547784	0.118063754427391	0	0.205198358413133	0	0	0	0	0	0	0.160956541733732	0	0	0	0	0	0	0	0	0	0	0	0.302683246073298	0.271565495207668	0	0	0	0	0.0677185616577504	0.140706345856198	0	0	0	0	0	0	0	0.101500761255709
"MJ006-2-barcode58-umi120109bins-ubs-4"	0	0	0	0	0.115154306771073	0	0	0	0	0	0	0	0.137962750057484	0.188718808974628	0	0	0.0899280575539568	0	0	0	0.419463087248322	0	0	0	0	0	0.0897263346792283	0	0	0	0	0	0	0	0	0.0441728631377457	0	0	0	0
"MJ006-2-barcode59-umi146245bins-ubs-4"	0	0	0	0	0.679410409949332	0.117256204807504	0	0	2.2438704028021	1.73428798727128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0479233226837061	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi100607bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0	0	0.172453437571856	0.188718808974628	0	0.102197240674502	0	0	0.156630699617125	0	0	0	0	0	0	0.0958466453674121	0	0	0.0326024940907979	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi101159bins-ubs-5"	0	0	0	0	0	0	0	0	0	0	0.263388937664618	0.393848462115529	0.505863416877443	0.534703292094779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.733556117042954	0.675363123323157	0	0	0	0	0	0	0.0836247529268664	0.330734703519962	0	0
"MJ006-2-barcode60-umi134323bins-ubs-4"	0	0	0	0	0	0.136798905608755	0	0	0.0766199649737303	0.111376292760541	0	0	0	0	0.395256916996047	0.132856412876852	0	0	0	0	0	0	0	0	0	0	0	0.207774218682365	0.268970576249083	0.101767045980202	0	0	0	0	0	0	0	0	0.0884102234367465	0
"MJ006-2-barcode60-umi147613bins-ubs-3"	0	0	0	0.186934277843369	0.621833256563796	0.166112956810631	0	0	0.0766199649737303	0	0	0.0656414103525882	0	0	0	0	0	0	0	0	0	0	0	0.0776337240897446	0	0	0	0	0	0.120270145249329	0.189611972641701	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode60-umi88975bins-ubs-7"	0.167669395403886	0.243976822201891	0	0	0.103638876093966	0	0	0	0	0	0	0	0	0	0	0	0.170863309352518	0.237371819217622	0	0	0	0	0	0.225137799860259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode61-umi141407bins-ubs-4"	0.108491961731926	0.213479719426654	0.177669721339069	0.216450216450216	0.64486411791801	0.439710768028141	0	0	0	0	0	0	0	0	0.208029956313709	0.715380684721513	0	0	0	0	0	0	0	0	0.212696335078534	0.0958466453674121	0	0	1.27149726954112	0.545841428439264	0	0	0	0	0	0	0	0	0.20896961903231	0.181251359385195
"MJ006-2-barcode61-umi30565bins-ubs-11"	0.167669395403886	0	0	0	0	0	0.0309949374935427	0	0	0	0	0	0	0.0838750262109457	0	0.0306591722023505	0.215827338129496	0.142423091530574	0	0	0	0	0.157521659228144	0.675413399580778	0	0	0	0	0.334175564430679	0.305301137940605	0	0	0	0	0	0	0	0	0.120559395595563	0.282752120640905
"MJ006-2-barcode61-umi66571bins-ubs-6"	0	0	0	0	0	0	0	0	0.29553415061296	0.525059665871122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0638977635782748	0	0	0.440133670225772	0.34230733647886	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode62-umi134295bins-ubs-4"	0.0493145280599665	0	0.215073873199925	0.196772924045651	0	0.0390854016025015	0	0	0	0	0	0	1.03472062543113	3.27112602222688	0.197628458498024	0.408788962698007	0	0	0.0696136442742778	0.247862188623126	0.428784489187174	0.22809351834252	0	0	0.384489528795812	0.503194888178914	0	0	0.334175564430679	0	0	0	0	0	0	0	0	0	0	0.116000870006525
"MJ006-2-barcode62-umi166272bins-ubs-3"	0	0	1.15952870768655	0.0295159386068477	0	0	0	0	0.437828371278459	0.190930787589499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122259352840492	0	0	0	0	0	0	0	0	0	0.514386754541071	0.456753425650692
"MJ006-2-barcode62-umi168615bins-ubs-3"	0	0.0914913083257091	0.0841593416869272	0	0.449101796407186	0.742622630447528	0	0	0.864711033274956	0.429594272076372	0	0	0.965739250402391	0.40889075277836	3.67172872893697	2.09504343382729	0	0	0	0	1.76174496644295	0.503706519673066	0	0	0	0	0	0	0.244518705680985	0.157276343787584	0	0.0633178556352891	0	0	0	0	0	0	0.128596688635268	0.355252664394983
"MJ006-2-barcode62-umi224221bins-ubs-3"	0	0	2.40321675706003	0	0	0	0	0	0.831873905429072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138773244518457	0	0	0	0	0	0	0	0	0.683169908374859	0.826506198796491
"MJ006-2-barcode62-umi63044bins-ubs-6"	0	0	0	0	0.34546292031322	0.195427008012507	0	0	0.251751313485114	0.20684168655529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode63-umi156398bins-ubs-3"	0	0	0	0	0	0	0.268622791610704	0	0	0	0	0	0	0	0	0	0	0	0.174034110685694	0	0.298284862043251	0.465690933282646	0	0	0	0	0.149543891132047	0.164487923123539	0	0	0	0.211059518784297	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi125426bins-ubs-4"	0	0	0	0	0	0	0.0413265833247236	0.165708158689931	0	0	0	0	0.0919751667049897	0.0733906479345775	0	0.337250894225856	0	0	0	0	0	0	0	0.116450586134617	0.253599476439791	0.351437699680511	0.231793031254673	0.233745996017661	0	0	0	0	0	0	0.249376558603491	0.103070013988073	0.197658506918048	0.070871722182849	0.160745860794085	0.101500761255709
"MJ006-2-barcode64-umi141305bins-ubs-3"	0	0	0	0	0.17273146015661	0	0	0	0	0	0	0	0	0	0	0.286152273888605	0	0	0	0	0	0	0	0	0.286321989528796	0.199680511182109	0.171975474801854	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi154809bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426461410443104	0.265712825753705	0	0	0	0	0	0	0	0	0.106348167539267	0.23961661341853	0.306564976820697	1.14275820275301	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi157409bins-ubs-3"	0	0	0	0.0491932310114128	0.149700598802395	0.107484854406879	0	0	0	0	0	0	0.114968958381237	0.220171943803732	0.364052423548991	0.398569238630557	0	0	0	0	0	0	0	0	0.0736256544502618	0.111821086261981	0	0	0.0733556117042954	0	0	0	0	0	0	0	0	0	0.0160745860794085	0
"MJ006-2-barcode64-umi160503bins-ubs-3"	0	0	0.130914531512998	0.0295159386068477	0	0	0	0	0	0	0	0	0.229937916762474	0.188718808974628	0	0	0	0	0	0	0	0	0	0	0.155431937172775	0.223642172523962	0	0	0.0326024940907979	0.0462577481728189	0.176068260310151	0.218094836077107	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi165982bins-ubs-3"	0	0	0	0	0	0	0	0	0	0.175019888623707	0	0	0	0	0.280840441023507	0	0	0	0	0	0	0	0	0	0	0	0	0	0.554242399543565	0.425571283189934	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi180996bins-ubs-3"	0	0	0	0	0.886688162137264	0.341997264021888	0	0	0	0	0.0780411667154424	0.0375093773443361	0.563347896068062	0.503250157265674	0.0312044934470564	0.0408788962698007	0	0	0	0	0	0.199581828549705	0	0	0.220876963350785	0	0.142066696575445	0.155830664011774	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi201353bins-ubs-3"	0	0	0	0	0.0230308613542146	0	0	0	0.0547285464098074	0	0	0	0.103472062543113	0.104843782763682	0.291241938839193	0.500766479305059	0	0	0	0	0.0652498135719612	0	0	0	0.147251308900524	0.199680511182109	0	0	0.171163093976689	0.101767045980202	0	0	0	0	0	0	0	0	0.0321491721588169	0.0507503806278547
"MJ006-2-barcode64-umi218166bins-ubs-3"	0.187395206627873	0.121988411100945	0	0	0	0	0	0	0	0	0	0	1.88549091745229	0.566156426923883	0	0	0	0	0	0	0	0	0	0	0.449934554973822	0.319488817891374	0	0	0.244518705680985	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode64-umi240866bins-ubs-3"	0	0	0	0	0.380009212344542	0.635137776040649	0	0	0.44877408056042	0.477326968973747	0	0	0.62083237525868	1.20570350178234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.175779443056712	0	0	0	0	0	0	0	0	0.176820446873493	0.123250924381933
"MJ006-2-barcode65-umi125708bins-ubs-5"	0.0493145280599665	0.0609942055504727	0	0	0.034546292031322	0	0	0	0.0328371278458844	0.0318217979315831	0.0390205833577212	0	0	0.0314531348291046	0	0	0.179856115107914	0.094948727687049	0.121823877479986	0.210682860329657	0.130499627143922	0.180574035354495	0	0.0776337240897446	0	0	0.0224315836698071	0.0432862955588261	0	0	0	0	0	0	0	0	0	0	0.136633981674972	0.123250924381933
"MJ006-2-barcode66-umi103969bins-ubs-4"	0	0	0	0	0.356978350990327	0.625366425640023	0	0	0.0985113835376532	0.0954653937947494	0	0	0	0	0.280840441023507	0.0408788962698007	0	0	0	0	0	0	0	0	0.0572643979057592	0.0798722044728434	0	0	0.179313717499389	0.0647608474419465	0	0	0	0	0	0	0	0	0.176820446873493	0.145001087508156
"MJ006-2-barcode66-umi111219bins-ubs-4"	0	0	0.130914531512998	0	0	0	0	0	0.229859894921191	0.127287191726333	0	0	0	0	0.135219471603911	0	0	0	0	0	0	0	0	0	0	0.159744408945687	0	0	0.130409976363192	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode66-umi173753bins-ubs-3"	0.0493145280599665	0.121988411100945	0	0.0295159386068477	0.264854905573468	0.195427008012507	0	0	0.164185639229422	0.0795544948289578	0.0682860208760121	0.0937734433608402	0.0804782708668659	0.125812539316419	0.0936134803411691	0.204394481349004	0.170863309352518	0.0759589821496392	0.0783153498085625	0	0	0	0.0787608296140719	0.426985482493595	0.171793193717277	0.199680511182109	0.164498280245252	0.112544368452948	0.220066835112886	0.138773244518457	0	0	0	0	0.0545511221945137	0	0.0608180021286301	0.0866209937790377	0	0
"MJ006-2-barcode66-umi174806bins-ubs-3"	0.0789032448959463	0	0.102861417617356	0	0	0	0	0	0.131348511383538	0	0	0.346961740435109	0	0	0	0	0	0	0	0	0	0	0.437560164522622	0.450275599720519	0	0	0.396291311499925	0.225088736905896	0	0	0	0	0	0	0.467581047381546	0.272399322682765	0.0684202523947088	0.196865894952358	0	0
"MJ006-2-barcode66-umi276754bins-ubs-3"	0	0.0203314018501576	0	0.0590318772136954	0.103638876093966	0.0683994528043776	0	0	0.0875656742556918	0.175019888623707	0	0	0.126465854219361	0.0943594044873139	0	0.0510986203372509	0	0	0	0	0	0	0	0	0	0	0	0	0.114108729317793	0.0740123970765103	0	0	0	0	0	0	0	0	0	0.0725005437540781
"MJ006-2-barcode67-umi1509bins-ubs-57"	0	0	0.0561062277912848	0.177095631641086	0.771533855366191	0.195427008012507	0	0	0.0766199649737303	0.0795544948289578	0	0	0	0	3.14125234033701	3.98569238630557	0	0	0	0	0	0	0	0	0	0	0	0	0.15486184693129	0.0740123970765103	0	0	0	0	0	0	0	0	0.0803729303970423	0.203001522511419
"MJ006-2-barcode67-umi62193bins-ubs-7"	0.197258112239866	0	0.374041518608566	0.30499803227076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.321491721588169	0
"MJ006-2-barcode68-umi180542bins-ubs-4"	0	0	0	0	0	0	0	0.214445852422263	0	0	0	0	0	0	0.728104847097982	1.13438937148697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129521694883893	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode69-umi12632bins-ubs-17"	0.147943584179899	0.152485513876182	0	0	0	0	0	0.0779803099717321	0	0	0	0	0	0.167750052421891	0	0	0	0	0.0261051166028542	0.322220845210063	0	0	0	0	0.0490837696335078	0.0878594249201278	0	0	0	0	0	0	0	0	0	0	0.554964269423749	0.929207024175132	0	0
"MJ006-2-barcode69-umi141306bins-ubs-3"	0	0	2.70244997194689	3.1582054309327	0.230308613542146	0.293140512018761	0	0	0	0	0	0	0.816279604506783	0	0	0	0	0	0	0	0	0	0	0	0.302683246073298	0.407348242811502	0	0	0	0	0	0	0	0	0	0	0	0	0.498312168461662	0.572754295657217
"MJ006-2-barcode69-umi24843bins-ubs-11"	0	0	0	0.167256985438804	0.126669737448181	0.0977135040062537	0	0	0	0	0	0	0	0	0	0	0.26978417266187	0	0	0.260255298054282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.152045005321575	0	0	0
"MJ006-2-barcode69-umi27342bins-ubs-11"	0.246572640299832	0.304971027752364	0	0	0.529709811146937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114528795811518	0.0399361022364217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode70-umi93217bins-ubs-5"	0.887661505079396	1.11822710175867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.709104246474855	0.906651864187251	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode71-umi188022bins-ubs-3"	0	0	0	0	0	0	0.196301270792437	0	0	0	0	0	0	0	0	0.429228410832908	0	0	0.269752871562826	0	0	0.361148070708991	0	0	0	0	0.299087782264095	0.155830664011774	0	0	0	0	0	0	0.109102244389027	0	0	0	0	0
"MJ006-2-barcode71-umi72062bins-ubs-6"	0	0.142319812951103	0	0	0	0	0.103316458311809	0	0.0766199649737303	0	0	0	0	0	0	0.122636688809402	0	0	0	0	0	0	0	0	0.171793193717277	0.215654952076677	0.0747719455660236	0	0	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode72-umi119181bins-ubs-4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23042505592841	2.22391180383957	0	0	0	0.18370607028754	0	0	0.399380552612275	0	0	0	0	0	0	0	0	0	0	0
"MJ006-2-barcode72-umi182193bins-ubs-3"	0	0	0	0.413223140495868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633855331841909	0.912374073370082	0	0	0	0	0	0	0	0	0.331820952122977	0.182918249613058	0.292312189418299	0.526038926880589	0	0	0	0	0	0
"MJ009-1-barcode48-umi105160bins-ubs-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.353650925733306	0.327031170158406	0	0	0	0	0	0	0	0	0	0	0	0	0.358627434998777	0.249791840133222	0	0	0	0	0	0	0	0	0	0
"MJ009-2-barcode73-umi29184bins-ubs-23"	0	0	0.0280531138956424	0	0	0	0	0	0	0	0	0	0	0	3.13085084252132	2.80020439448135	0	0	0	0	0	0	0	0	0	0	0	0	0.211916211590187	0.240540290498659	0	0	0	0	0	0	0	0	0	0
"MJ010-1-barcode35-umi104515bins-ubs-6"	0	0	0	0	0.29940119760479	0.762165331248779	0	0	0	0	0	0	0.160956541733732	0.209687565527364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668351128861358	2.75696179110001	0	0	0	0	0	0	0	0	0	0
"RS-GCF-000154385.1-NZ-DS483480.1"	0	0	0	0	0	0	0	0	0	0	0.214613208467467	0.150037509377344	0	0	0	0	0	0	0	0	0	0	1.95151833377089	0.947131433894884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RS-GCF-000154385.1-NZ-DS483490.1"	0	0	0	0.108225108225108	0	0	0	0.721317867238522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.482237582382254	0.522003915029363
"RS-GCF-000154385.1-NZ-DS483503.1"	0.473419469375678	0.457456541628545	0	0	0	0	0	0	0	0	0.916983708906448	1.00337584396099	0	0	0	0	0	0	0	0	0	0	0	0	0.621727748691099	0.575079872204473	0	0	0	0	0	0	0	0	0	0.434366487521166	0	0	0	0
"RS-GCF-000210015.1-NC-021022.1"	0	0	0.121563493547784	0.206611570247934	0	0	0	0.311921239886929	0.251751313485114	0.143198090692124	0	0.300075018754689	0.137962750057484	0	0	0	0	0	0	0	0.205070842654735	0.636761072039536	0	0	0	0.167731629392971	0	0	0.146711223408591	0.277546489036914	0.602695198753978	0.323624595469256	0	0	0.109102244389027	0	0.220465257716284	0.165367351759981	0.257193377270535	0.195751468136011
"RS-GCF-000210035.1-NC-021015.1"	0	0	0	0	0	0	0	0.487376937323326	0	0	0.409716125256073	1.21905476369092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672947510094213	0.580036360488269	0	0	0	0	0	0	0.748129675810474	0.758300817197968	0	0	0	0
"RS-GCF-000507785.1-NZ-KI669407.1"	0.71999210967551	0.894581681406933	0.11221245558257	0.177095631641086	1.37033625057577	0	0	0	0.142294220665499	0.127287191726333	0	0.131282820705176	0.264428604276845	0.29356259173831	0	0	0	0	0	0	0	0	0.113765642775882	0.295008151541029	0.417212041884817	0.207667731629393	0	0	0.350476811476078	0.490332130631881	0.196383828807476	0	0.460391698333821	0.691365446757346	0	0	0.144442755055496	0	0	0
